asteroid_number,family_name,family_id,catalog_source,population,reported_family_member_count,is_primary
317603,Hanna,P25-2033,Proper25_2026,main_belt,1019,true
317606,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317615,Juno,P25-2001,Proper25_2026,main_belt,16373,true
317616,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
317626,Juno,P25-2001,Proper25_2026,main_belt,16373,true
317628,Dora,P25-2012,Proper25_2026,main_belt,4906,true
317630,Juno,P25-2001,Proper25_2026,main_belt,16373,true
317633,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
317636,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
317640,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317641,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
317646,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317648,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
317651,Chloris,P25-2009,Proper25_2026,main_belt,1071,true
317654,Postrema,P25-2041,Proper25_2026,main_belt,279,true
317657,2000BY6,P25-2026,Proper25_2026,main_belt,278,true
317660,Dora,P25-2012,Proper25_2026,main_belt,4906,true
317662,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317663,Aeolia,P25-2008,Proper25_2026,main_belt,1788,true
317666,Gefion,P25-2016,Proper25_2026,main_belt,4807,true
317667,Agnia,P25-2014,Proper25_2026,main_belt,8374,true
317669,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317672,Tina,P25-5006,Proper25_2026,main_belt,1035,true
317673,Pallas,P25-5001,Proper25_2026,main_belt,515,true
317675,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317676,Witt,P25-2035,Proper25_2026,main_belt,4322,true
317678,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317691,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
317691,Flora,P25-1002,Proper25_2026,main_belt,23002,false
317692,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
317693,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
317693,Flora,P25-1002,Proper25_2026,main_belt,23002,false
317701,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317702,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
317704,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317706,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317709,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
317709,Eos,P25-3006,Proper25_2026,main_belt,33006,false
317710,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317712,Flora,P25-1002,Proper25_2026,main_belt,23002,true
317713,Flora,P25-1002,Proper25_2026,main_belt,23002,true
317714,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
317714,Flora,P25-1002,Proper25_2026,main_belt,23002,false
317718,Flora,P25-1002,Proper25_2026,main_belt,23002,true
317719,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
317719,Flora,P25-1002,Proper25_2026,main_belt,23002,false
317720,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
317737,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317741,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
317748,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317751,Juliana,P25-3041,Proper25_2026,main_belt,314,true
317756,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317757,Euterpe,P25-1010,Proper25_2026,main_belt,553,true
317759,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
317759,Flora,P25-1002,Proper25_2026,main_belt,23002,false
317761,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
317762,Clarissa,P25-1007,Proper25_2026,main_belt,812,true
317772,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
317776,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
317778,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
317782,Ursula,P25-3031,Proper25_2026,main_belt,5228,true
317783,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317784,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
317784,Flora,P25-1002,Proper25_2026,main_belt,23002,false
317786,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317787,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317791,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317793,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317795,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317801,Takehiro,P25-3081,Proper25_2026,main_belt,569,true
317802,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
317804,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
317805,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
317811,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317816,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317819,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
317819,Eos,P25-3006,Proper25_2026,main_belt,33006,false
317820,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317821,Flora,P25-1002,Proper25_2026,main_belt,23002,true
317822,Tercidina,P25-1024,Proper25_2026,main_belt,429,true
317826,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317828,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317830,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317831,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
317834,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317840,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
317844,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
317847,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
317847,Eos,P25-3006,Proper25_2026,main_belt,33006,false
317849,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317851,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317853,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317858,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317859,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317860,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
317863,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317867,Hoffmeister,P25-2019,Proper25_2026,main_belt,5590,true
317868,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317876,Witt,P25-2035,Proper25_2026,main_belt,4322,true
317877,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317881,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317883,Hoffmeister,P25-2019,Proper25_2026,main_belt,5590,true
317885,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317888,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
317888,Flora,P25-1002,Proper25_2026,main_belt,23002,false
317890,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317899,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317903,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317905,Nemesis,P25-2004,Proper25_2026,main_belt,2938,true
317906,Misa,P25-2010,Proper25_2026,main_belt,2811,true
317910,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317911,Agnia,P25-2014,Proper25_2026,main_belt,8374,true
317912,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317914,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317917,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
317921,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317922,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
317922,Eos,P25-3006,Proper25_2026,main_belt,33006,false
317923,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
317924,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
317929,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
317929,Eos,P25-3006,Proper25_2026,main_belt,33006,false
317932,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317935,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317936,Witt,P25-2035,Proper25_2026,main_belt,4322,true
317937,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317939,Flora,P25-1002,Proper25_2026,main_belt,23002,true
317942,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317950,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317951,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317952,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317953,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
317955,Karin,P25-3010,Proper25_2026,main_belt,3863,true
317955,Koronis2,P25-3021,Proper25_2026,main_belt,3863,false
317955,Koronis,P25-3005,Proper25_2026,main_belt,12208,false
317956,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317957,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
317959,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
317964,Irma,P25-2044,Proper25_2026,main_belt,411,true
317965,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
317969,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317971,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317973,Hertha,P25-1023,Proper25_2026,main_belt,1473,true
317973,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,false
317974,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
317978,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
317980,Sylvia,P25-3003,Proper25_2026,main_belt,1649,true
317988,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
317991,Eos,P25-3006,Proper25_2026,main_belt,33006,true
317997,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318000,Agnia,P25-2014,Proper25_2026,main_belt,8374,true
318007,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318009,Hilda,PDS2015-001,NASA_PDS_2015_excluded_population,hilda,409,true
318014,Hilda,PDS2015-001,NASA_PDS_2015_excluded_population,hilda,409,true
318016,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
318021,Clarissa,P25-1007,Proper25_2026,main_belt,812,true
318024,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
318024,Eos,P25-3006,Proper25_2026,main_belt,33006,false
318025,Crescentia,P25-2054,Proper25_2026,main_belt,805,true
318025,Maria,P25-2006,Proper25_2026,main_belt,1683,false
318027,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318030,Rafita,P25-2018,Proper25_2026,main_belt,2126,true
318032,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318033,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318036,Dora,P25-2012,Proper25_2026,main_belt,4906,true
318042,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318046,Patria,P25-2060,Proper25_2026,main_belt,132,true
318048,Hungaria,P25-4002,Proper25_2026,main_belt,3914,true
318052,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318068,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
318069,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
318073,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318074,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
318080,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318081,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
318089,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318091,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318092,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318095,Svea,P25-1016,Proper25_2026,main_belt,436,true
318096,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
318097,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
318099,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
318100,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318102,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318104,Rafita,P25-2018,Proper25_2026,main_belt,2126,true
318107,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318107,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318108,Mimi,P25-2058,Proper25_2026,main_belt,82,true
318117,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318125,Industria,P25-2050,Proper25_2026,main_belt,464,true
318131,Flora,P25-1002,Proper25_2026,main_belt,23002,true
318135,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318137,Ino,P25-2022,Proper25_2026,main_belt,2411,true
318142,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318148,Tina,P25-5006,Proper25_2026,main_belt,1035,true
318152,Dora,P25-2012,Proper25_2026,main_belt,4906,true
318156,Hertha,P25-1023,Proper25_2026,main_belt,1473,true
318156,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,false
318158,Gefion,P25-2016,Proper25_2026,main_belt,4807,true
318161,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
318163,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
318165,Brasilia,P25-3008,Proper25_2026,main_belt,3466,true
318167,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
318172,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318177,Brasilia,P25-3008,Proper25_2026,main_belt,3466,true
318178,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318180,Semele,P25-3037,Proper25_2026,main_belt,642,true
318184,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318185,Juno,P25-2001,Proper25_2026,main_belt,16373,true
318186,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318196,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
318197,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
318199,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
318200,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318203,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
318214,Naema,P25-3011,Proper25_2026,main_belt,1313,true
318217,Ornamenta,P25-6006,Proper25_2026,main_belt,716,true
318217,Alauda,P25-6002,Proper25_2026,main_belt,3556,false
318221,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
318222,2001PG20,P25-3103,Proper25_2026,main_belt,419,true
318222,1998HD130,P25-6015,Proper25_2026,main_belt,419,false
318222,Fringilla,P25-3023,Proper25_2026,main_belt,498,false
318223,Theobalda,P25-3017,Proper25_2026,main_belt,4848,true
318225,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
318226,Ursula,P25-3031,Proper25_2026,main_belt,5228,true
318231,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
318232,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318234,Themis,P25-3002,Proper25_2026,main_belt,13627,true
318238,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
318244,Karin,P25-3010,Proper25_2026,main_belt,3863,true
318244,Koronis2,P25-3021,Proper25_2026,main_belt,3863,false
318244,Koronis,P25-3005,Proper25_2026,main_belt,12208,false
318245,Charis,P25-3016,Proper25_2026,main_belt,3444,true
318247,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318251,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
318255,Lixiaohua,P25-3013,Proper25_2026,main_belt,6456,true
318263,Maria,P25-2006,Proper25_2026,main_belt,1683,true
318275,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
318276,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
318278,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318284,Themis,P25-3002,Proper25_2026,main_belt,13627,true
318285,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318288,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
318291,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
318295,1999CG1,P25-3028,Proper25_2026,main_belt,633,true
318298,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318301,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318302,Astrid,P25-2015,Proper25_2026,main_belt,1585,true
318303,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318311,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
318311,Eos,P25-3006,Proper25_2026,main_belt,33006,false
318313,Emma,P25-3007,Proper25_2026,main_belt,1226,true
318315,Emma,P25-3007,Proper25_2026,main_belt,1226,true
318318,Juliana,P25-3041,Proper25_2026,main_belt,314,true
318320,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318320,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318325,Welzenbach,P25-2032,Proper25_2026,main_belt,2287,true
318327,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
318328,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318331,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
318331,Eos,P25-3006,Proper25_2026,main_belt,33006,false
318332,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
318336,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
318338,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318342,Themis,P25-3002,Proper25_2026,main_belt,13627,true
318343,Hoffmeister,P25-2019,Proper25_2026,main_belt,5590,true
318344,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
318344,Eos,P25-3006,Proper25_2026,main_belt,33006,false
318347,Themis,P25-3002,Proper25_2026,main_belt,13627,true
318349,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
318349,Eos,P25-3006,Proper25_2026,main_belt,33006,false
318360,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318360,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318363,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
318365,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318366,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318370,Ursula,P25-3031,Proper25_2026,main_belt,5228,true
318376,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
318380,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
318382,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318385,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
318389,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318390,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318390,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318394,Eos,P25-3006,Proper25_2026,main_belt,33006,true
318403,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
318422,Misa,P25-2010,Proper25_2026,main_belt,2811,true
318431,Luthera,P25-6004,Proper25_2026,main_belt,1116,true
318434,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
318446,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318446,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318451,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
318452,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318452,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318458,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318461,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318461,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318462,Katsurahama,P25-1035,Proper25_2026,main_belt,142,true
318462,Baptistina,P25-1003,Proper25_2026,main_belt,15922,false
318462,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318464,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
318469,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318469,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318470,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318471,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318473,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318475,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
318480,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318482,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318482,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318484,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318484,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318486,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318487,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318488,Astrid,P25-2015,Proper25_2026,main_belt,1585,true
318493,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318493,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318496,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
318501,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318502,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318506,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318508,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
318509,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318509,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318510,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318513,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
318516,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318517,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
318522,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318524,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
318524,Flora,P25-1002,Proper25_2026,main_belt,23002,false
318527,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318528,Euterpe,P25-1010,Proper25_2026,main_belt,553,true
318532,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318533,Agnia,P25-2014,Proper25_2026,main_belt,8374,true
318537,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
318542,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
318543,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
318545,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
